run,epoch,base_score_mae,base_score_normalized_mae,base_topk_overlap,elite_overlap,relative_update_error,selected_elite_true_cost,state_index,update_cosine,base_score_mae_delta_vs_epoch0,base_score_normalized_mae_delta_vs_epoch0,base_topk_overlap_delta_vs_epoch0,elite_overlap_delta_vs_epoch0,relative_update_error_delta_vs_epoch0,selected_elite_true_cost_delta_vs_epoch0,update_cosine_delta_vs_epoch0
oe_ft60_fold0_all_lr2e6_a02_v1,3,35.0235755443573,0.7619596529884196,0.44999999999999996,0.15000000000000002,1.0683592250670686,203.3281209667457,18,0.24620461639854554,35.0235755443573,0.7619596529884196,-0.55,0.09166666666666669,-0.12736016159185848,-7.618614122220492,0.1399809950161731
oe_ft60_fold0_all_lr2e6_a02_v1,3,19.565813302993774,0.415911598622163,0.475,0.058333333333333334,1.04528571315535,106.62492896819126,21,0.21828642957056937,19.565813302993774,0.415911598622163,-0.525,0.04166666666666667,-0.08027013565322871,-3.163471342556761,0.1728223752997564
oe_ft60_fold0_all_lr2e6_a02_v1,3,4.9754281640052795,0.27598747694228787,0.725,0.2583333333333333,1.2809859805651813,20.003771258845745,24,0.11463484523395456,4.9754281640052795,0.27598747694228787,-0.275,-0.058333333333333404,0.15595292245963033,0.5830686035423263,-0.16738709713107092
oe_ft60_fold0_all_lr2e6_a02_v1,3,6.789490222930908,0.4387066367583128,0.4916666666666667,0.35833333333333334,1.0135802232342908,39.555597694484774,27,0.43729470582902286,6.789490222930908,0.4387066367583128,-0.5083333333333333,-0.04999999999999993,0.012156821322110156,1.748715253188152,-0.017374714139690217
oe_ft60_fold0_all_lr2e6_a02_v1,3,13.366387605667114,0.334549088101991,0.7,0.06666666666666667,1.1049819348805636,74.75671070306014,30,0.2722563720062875,13.366387605667114,0.334549088101991,-0.30000000000000004,0.008333333333333331,-0.010734135910298148,-0.24702975186669107,0.044689862076720155
oe_ft60_fold0_all_lr2e6_a02_v1,3,9.209053039550781,0.39978582838125554,0.675,0.075,1.2596484351049448,404.95192416527664,33,0.05064044741051693,9.209053039550781,0.39978582838125554,-0.32499999999999996,0.025,0.00874219296280443,0.33868218756168744,0.013332511463027233
oe_ft60_fold0_all_lr2e6_a02_v1,3,29.61589217185974,0.4171180596347128,0.5166666666666666,0.19166666666666665,1.0946589530682762,61.5226221485043,36,0.3103081475635683,29.61589217185974,0.4171180596347128,-0.4833333333333334,0.07499999999999998,-0.028560229567561546,-2.0674391815889166,0.12824447236233585
oe_ft60_fold0_all_lr2e6_a02_v1,3,21.19391179084778,0.29307096629267126,0.7583333333333333,0.25833333333333336,1.0966433871309327,51.76872293099662,39,0.2814007120888771,21.19391179084778,0.29307096629267126,-0.2416666666666667,0.033333333333333354,0.05791225419262336,-0.07320411220118217,-0.06690546792547286
oe_ft60_fold0_all_lr2e6_a02_v1,3,18.535457611083984,0.1942196482313208,0.7333333333333334,0.20833333333333331,1.1406655749314252,35.327411200549136,42,0.08039080808778039,18.535457611083984,0.1942196482313208,-0.2666666666666666,0.04166666666666663,-0.004226887925633305,-2.1947514799234327,-0.004742769199561125
oe_ft60_fold0_all_lr2e6_a02_v1,3,6.2521525621414185,0.2851793697396072,0.7416666666666667,0.0,1.6027199118268716,444.53601504346443,45,-0.3701044243105388,6.2521525621414185,0.2851793697396072,-0.2583333333333333,-0.016666666666666666,0.12857793289651642,0.3080608763808641,-0.0951675202978638
oe_ft60_fold0_all_lr2e6_a02_v1,3,1.277527242898941,0.6112580612193907,0.175,0.058333333333333334,1.5530382327733414,17.727380884240077,48,-0.07924786221997981,1.277527242898941,0.6112580612193907,-0.825,-0.075,0.38018222343126884,0.9555849719792135,-0.2941316850841434
oe_ft60_fold0_all_lr2e6_a02_v1,3,2.487901210784912,0.23416284718908237,0.5,0.2,1.2267343548918548,17.564047683334795,51,0.21463315228729352,2.487901210784912,0.23416284718908237,-0.5,-0.024999999999999994,0.035567002155800775,0.5857962739096081,0.008611082457162078
oe_ft60_fold0_all_lr2e6_a02_v1,3,1.6724447309970856,0.6389273798655362,0.16666666666666669,0.15,1.3060729781233382,16.60179888229371,54,0.23713019145822548,1.6724447309970856,0.6389273798655362,-0.8333333333333333,0.033333333333333326,0.16044960743499814,-0.27023414668997603,0.03172746525692288
oe_ft60_fold0_all_lr2e6_a02_v1,3,26.02278757095337,0.34033383392639727,0.75,0.13333333333333333,1.1506794279942958,144.0658916247969,57,0.09424949377681528,26.02278757095337,0.34033383392639727,-0.25,0.03333333333333334,-0.1379573214620724,-5.075725904054337,0.1679097769340397
oe_ft60_fold1_all_lr2e6_a02_v1,3,26.889933109283447,0.3112013547662248,0.6083333333333333,0.3916666666666666,0.7785524345641519,36.763140666500355,1,0.640409000262849,26.889933109283447,0.3112013547662248,-0.3916666666666667,0.0749999999999999,-0.18082743016668323,-2.4325574777547416,0.23488054153978866
oe_ft60_fold1_all_lr2e6_a02_v1,3,12.923924803733826,0.6434126509293473,0.43333333333333335,0.03333333333333333,1.3736319260117573,91.89966093866423,4,-0.19091187287428865,12.923924803733826,0.6434126509293473,-0.5666666666666667,-0.06666666666666668,0.014392825814532939,1.6377710828834893,-0.12841858996448566
oe_ft60_fold1_all_lr2e6_a02_v1,3,2.622236341238022,0.48865060672033767,0.48333333333333334,0.18333333333333332,1.2840172673749524,22.96129202243329,7,0.17669095858251296,2.622236341238022,0.48865060672033767,-0.5166666666666666,-0.07499999999999998,0.19979041131798692,1.600637829357133,-0.11196273098591705
oe_ft60_fold1_all_lr2e6_a02_v1,3,4.624317228794098,0.48586161987635923,0.5833333333333334,0.21666666666666667,1.1164580712958203,123.41043164245478,10,0.27810357229214444,4.624317228794098,0.48586161987635923,-0.41666666666666663,0.0,0.004678004220456389,-0.6653768013153609,0.09001991478440494
oe_ft60_fold1_all_lr2e6_a02_v1,3,10.50658118724823,0.23976819196856308,0.7416666666666667,0.23333333333333334,1.1860834306709922,29.73668301023087,13,0.22762626956171692,10.50658118724823,0.23976819196856308,-0.2583333333333333,-0.008333333333333304,0.03365063129990142,0.4968650567075201,0.013036525914432384
oe_ft60_fold1_all_lr2e6_a02_v1,3,40.62035131454468,0.6641343230109782,0.425,0.175,0.983931235285871,64.70540686613094,16,0.4563759887239895,40.62035131454468,0.6641343230109782,-0.575,0.08333333333333333,-0.13717170158628222,-11.111359958695786,0.35992756054124375
oe_ft60_fold1_all_lr2e6_a02_v1,3,28.174139499664307,0.4807952268438296,0.35833333333333334,0.24166666666666667,0.8252201180238721,98.58022019343753,19,0.60512970671834,28.174139499664307,0.4807952268438296,-0.6416666666666666,0.1,-0.2054609646720087,-10.447430823241092,0.38540271610007426
oe_ft60_fold1_all_lr2e6_a02_v1,3,8.059010207653046,0.47973962881577614,0.5833333333333333,0.21666666666666665,1.1821705318524185,47.84302842732159,22,0.23602608769669148,8.059010207653046,0.47973962881577614,-0.41666666666666674,-2.7755575615628914e-17,0.048505821347491374,0.33168492736437116,-0.09805627558742841
oe_ft60_fold1_all_lr2e6_a02_v1,3,24.960346698760986,0.33742698898194945,0.5333333333333333,0.21666666666666665,1.0640285904660942,128.24212370256294,25,0.42696555469824704,24.960346698760986,0.33742698898194945,-0.4666666666666667,-0.07499999999999998,0.07263669320950839,2.8191861822879503,-0.01844437486889211
oe_ft60_fold1_all_lr2e6_a02_v1,3,21.845794916152954,0.4553334424018661,0.4666666666666667,0.26666666666666666,1.149514036272901,66.93497804842576,28,0.32990977378122815,21.845794916152954,0.4553334424018661,-0.5333333333333333,0.04166666666666666,-0.0012908820916330832,-0.3175280828989173,0.1382128534823672
oe_ft60_fold1_all_lr2e6_a02_v1,3,12.21591317653656,0.38660060039360256,0.6416666666666667,0.0,1.6652847492137153,634.3051899289833,31,-0.34192957485071707,12.21591317653656,0.38660060039360256,-0.3583333333333333,0.0,0.11930223423331388,-1.5682271513931028,0.007268438654754239
oe_ft60_fold1_all_lr2e6_a02_v1,3,14.084093570709229,0.23885430902037544,0.7583333333333333,0.30833333333333335,0.9984952471053724,40.45608109542264,34,0.4107227730129517,14.084093570709229,0.23885430902037544,-0.2416666666666667,0.0,0.02898822221794284,-0.39626516947743085,0.012036315456041002
oe_ft60_fold1_all_lr2e6_a02_v1,3,7.232124149799347,0.1439727693986469,0.8583333333333333,0.125,1.184924941326579,25.827049927825854,37,0.1434425772586035,7.232124149799347,0.1439727693986469,-0.14166666666666672,0.03333333333333334,0.021338218193821312,-0.9472589890289882,0.03661611143983427
oe_ft60_fold1_all_lr2e6_a02_v1,3,17.88419461250305,0.5412673304100952,0.43333333333333335,0.2416666666666667,1.054186786198719,88.94268944937785,40,0.4580193541546962,17.88419461250305,0.5412673304100952,-0.5666666666666667,0.0916666666666667,-0.04401876284004924,-5.592476439697208,0.2283004329580764
oe_ft60_fold1_all_lr2e6_a02_v1,3,5.135754227638245,0.8147640134901789,0.2583333333333333,0.3,1.0308321473300202,15.73220990030801,43,0.4779718353992174,5.135754227638245,0.8147640134901789,-0.7416666666666667,0.05000000000000002,-0.10483377572481078,-0.22018609975689607,0.2380754943070694
oe_ft60_fold1_all_lr2e6_a02_v1,3,21.331608772277832,0.41518822668208616,0.31666666666666665,0.008333333333333333,1.333627377287152,233.99867584065817,46,-0.32559998789916345,21.331608772277832,0.41518822668208616,-0.6833333333333333,0.0,0.18302005509429087,9.36553064477232,-0.3060932016289694
oe_ft60_fold1_all_lr2e6_a02_v1,3,32.52384161949158,0.5241791983266625,0.475,0.09166666666666667,1.3736583552675372,174.2766610272574,49,-0.18792230994077574,32.52384161949158,0.5241791983266625,-0.525,0.05000000000000001,0.02711371941558105,0.0713666535873756,0.00998670573373045
oe_ft60_fold1_all_lr2e6_a02_v1,3,35.912474632263184,0.521743231890591,0.43333333333333335,0.26666666666666666,0.8211900978946437,60.593816725117215,52,0.5442095718422543,35.912474632263184,0.521743231890591,-0.5666666666666667,0.19166666666666665,-0.27455784192661714,-21.366377965679398,0.41470229876423603
oe_ft60_fold1_all_lr2e6_a02_v1,3,5.856297969818115,0.23167539516052976,0.6916666666666667,0.30833333333333335,1.1282272392890236,15.96016790728142,55,0.26087399554027657,5.856297969818115,0.23167539516052976,-0.30833333333333335,0.025000000000000022,-0.014458412786433339,-0.848616978001207,0.053777004341894585
oe_ft60_fold1_all_lr2e6_a02_v1,3,22.821990966796875,0.19106944898838935,0.75,0.26666666666666666,1.099977323789405,39.35307262504309,58,0.2356498315258861,22.821990966796875,0.19106944898838935,-0.25,0.033333333333333354,-0.013648137001323057,1.4321452143025866,0.046655513436482166
oe_ft60_fold2_all_lr2e6_a02_v1,3,23.099161624908447,0.28357162182399853,0.8083333333333333,0.016666666666666666,1.0796560321645654,163.71462974956756,2,0.12282718380034298,23.099161624908447,0.28357162182399853,-0.19166666666666665,0.008333333333333333,0.06559430610101225,-0.6541852570495905,-0.08406828614239213
oe_ft60_fold2_all_lr2e6_a02_v1,3,17.93268358707428,0.1789532565332801,0.7333333333333334,0.25,1.0738837148005598,17.950176428883694,5,0.3185286593335789,17.93268358707428,0.1789532565332801,-0.2666666666666666,0.033333333333333354,-0.05116948832377166,-0.3171284244134469,0.1041764354425774
oe_ft60_fold2_all_lr2e6_a02_v1,3,6.861759632825851,0.7896375033215094,0.4083333333333333,0.3,0.9509418353831476,235.44436978390266,8,0.41085194325070873,6.861759632825851,0.7896375033215094,-0.5916666666666667,0.19166666666666665,-0.2905089336707405,-9.762688123903814,0.26819752238062655
oe_ft60_fold2_all_lr2e6_a02_v1,3,27.43931245803833,0.8748205580789588,0.5583333333333333,0.14166666666666666,1.3238657432771346,83.51113109375646,11,0.06924185416056323,27.374534338712692,0.8717929191874856,-0.43333333333333335,0.0,0.14192584978009948,5.092324911628182,-0.07477729880888175
oe_ft60_fold2_all_lr2e6_a02_v1,3,6.401049047708511,0.17481808054380393,0.7416666666666667,0.21666666666666667,1.163074690278797,49.85024149910889,14,0.17797427737326002,6.401049047708511,0.17481808054380393,-0.2583333333333333,0.00833333333333336,-0.07815126474199752,-1.559330684597093,0.07138017101673137
oe_ft60_fold2_all_lr2e6_a02_v1,3,23.316067695617676,0.2581836398823788,0.7166666666666667,0.09166666666666666,1.1315233975386605,154.7759584840337,17,0.2058394407672738,23.316067695617676,0.2581836398823788,-0.2833333333333333,0.024999999999999994,-0.07734405430866875,-2.298846088520804,0.13567662066138153
oe_ft60_fold2_all_lr2e6_a02_v1,3,14.499933004379272,0.2943401370092628,0.7583333333333334,0.22499999999999998,1.144086691065789,55.285766097375884,20,0.2731559981401347,14.499933004379272,0.2943401370092628,-0.24166666666666659,-2.7755575615628914e-17,-0.006219256179620158,1.0273356765160315,0.04077039605398505
oe_ft60_fold2_all_lr2e6_a02_v1,3,1.6533402502536774,0.6165744124864977,0.3833333333333333,0.2,0.916655782661441,52.125168102588624,23,0.5073529874793827,1.6533402502536774,0.6165744124864977,-0.6166666666666667,0.2,-0.2771674561691997,-11.230909087804868,0.43936232271817566
oe_ft60_fold2_all_lr2e6_a02_v1,3,39.58110332489014,0.2772735846932557,0.65,0.025,1.1343706506224975,195.4523558600124,26,0.038450204356209425,39.58110332489014,0.2772735846932557,-0.35,-0.016666666666666663,-0.0063113453134791,-0.5317889417293316,0.05829708344018002
oe_ft60_fold2_all_lr2e6_a02_v1,3,13.442713797092438,0.5406777326996527,0.42500000000000004,0.2833333333333333,1.0563600238364712,29.54390597360032,29,0.2823476696498815,13.431893497821875,0.5398116195356648,-0.575,-0.016666666666666663,0.02177867510181386,0.48049890049006905,0.022724656502417673
oe_ft60_fold2_all_lr2e6_a02_v1,3,19.87698268890381,0.294096547743276,0.7333333333333333,0.19166666666666668,1.0384524015160916,45.25704520625269,32,0.3153983995204373,19.87698268890381,0.294096547743276,-0.2666666666666667,0.016666666666666663,0.01664934118553929,-2.5547712240901106,0.03149883009964893
oe_ft60_fold2_all_lr2e6_a02_v1,3,21.96071434020996,0.501612810167891,0.44166666666666665,0.5416666666666666,0.9338360060667938,21.29796728706448,35,0.5841117529835612,21.96071434020996,0.501612810167891,-0.5583333333333333,0.1833333333333333,-0.1353861587964329,-3.086494413005216,0.24689306949398093
oe_ft60_fold2_all_lr2e6_a02_v1,3,4.399388179183006,0.3490291310318343,0.6749999999999999,0.3166666666666667,1.2933979273050873,26.117887723215286,38,0.3571284313338334,4.399388179183006,0.3490291310318343,-0.32500000000000007,-0.08333333333333331,0.11577256221150267,0.8729631740803931,-0.018275384885358348
oe_ft60_fold2_all_lr2e6_a02_v1,3,33.184285163879395,0.7527645540096262,0.44166666666666665,0.25,1.0656465617317044,92.39390950785786,41,0.3448887603224065,33.184285163879395,0.7527645540096262,-0.5583333333333333,0.125,-0.078104025937491,-5.003272676856682,0.20115598761558137
oe_ft60_fold2_all_lr2e6_a02_v1,3,11.902573227882385,0.6794644186759673,0.5166666666666667,0.24166666666666664,1.2906345401930002,35.26010669182634,44,0.10215645749421831,11.902573227882385,0.6794644186759673,-0.4833333333333333,-0.07500000000000001,0.15000552626759234,5.6276326303144835,-0.20993993735358962
oe_ft60_fold2_all_lr2e6_a02_v1,3,26.14249014854431,0.37610436398320474,0.7083333333333333,0.21666666666666665,1.1870156185515695,100.94789346740498,47,0.3158467958611614,26.14249014854431,0.37610436398320474,-0.29166666666666674,0.008333333333333304,0.10040369662617321,-2.949671185852239,-0.01790535260136611
oe_ft60_fold2_all_lr2e6_a02_v1,3,23.92459774017334,0.4850859965269234,0.38333333333333336,0.21666666666666667,1.2020103268471753,36.84169284954959,50,0.3484277366750635,23.92459774017334,0.4850859965269234,-0.6166666666666667,0.016666666666666663,0.14403883322273425,-1.5877949912215286,-0.026512212200735574
oe_ft60_fold2_all_lr2e6_a02_v1,3,32.11251163482666,0.3595678932472206,0.5833333333333334,0.2333333333333333,1.1244138032278368,51.706040960227334,53,0.3380602932850258,32.11251163482666,0.3595678932472206,-0.41666666666666663,0.06666666666666665,-0.05723860602187236,-10.786130049905324,0.03655834211618142
oe_ft60_fold2_all_lr2e6_a02_v1,3,13.551451802253723,0.3835760779333324,0.5083333333333334,0.325,1.12940857879467,37.331719997206285,56,0.17595869810063552,13.551451802253723,0.3835760779333324,-0.4916666666666666,0.04166666666666663,0.006815447131642394,-1.9578720948852677,0.029583963521447487
oe_ft60_fold2_all_lr2e6_a02_v1,3,9.713719993829727,0.5576153492189054,0.31666666666666665,0.09166666666666666,1.0661464617413272,280.38062294443944,59,0.27387454319031723,9.713719993829727,0.5576153492189054,-0.6833333333333333,0.09166666666666666,-0.17375617436952728,-14.707384475626327,0.35412726169731684
oe_ft60_fold0_all_lr2e6_a02_v1,4,27.20678424835205,0.28731630307202405,0.6916666666666667,0.3416666666666666,0.9097790780353447,22.960515320223514,0,0.4880150056451369,27.20678424835205,0.28731630307202405,-0.30833333333333335,-0.03333333333333338,-0.11439708162093387,0.05310774281130648,0.06596952390196575
oe_ft60_fold0_all_lr2e6_a02_v1,4,9.683161497116089,0.2434407331690615,0.775,0.06666666666666667,1.33355490887941,445.44021553592927,3,-0.03540532144293875,9.683161497116089,0.2434407331690615,-0.22499999999999998,0.024999999999999994,-0.09499938845175548,-1.9657064562375695,0.07328434170713971
oe_ft60_fold0_all_lr2e6_a02_v1,4,12.617670476436615,0.10943086236466779,0.8333333333333334,0.26666666666666666,1.0121479358558214,18.741183574428867,6,0.40700025524912375,12.617670476436615,0.10943086236466779,-0.16666666666666663,0.04999999999999999,-0.04392256100348568,-0.6825312086791655,0.10679889562889189
oe_ft60_fold0_all_lr2e6_a02_v1,4,23.00840663909912,0.1591901206951219,0.875,0.11666666666666667,1.1318263672823976,49.43982352778804,9,0.21305661898996797,23.00840663909912,0.1591901206951219,-0.125,0.008333333333333331,-0.019650798636756672,-1.4063853084933058,0.016978351970410394
oe_ft60_fold0_all_lr2e6_a02_v1,4,14.625977516174316,0.26698102124540246,0.6583333333333333,0.19166666666666665,1.2617608625824785,25.70090214171913,12,0.11225262367148083,14.625977516174316,0.26698102124540246,-0.3416666666666667,-0.01666666666666669,0.08543817270996046,3.0603522525235896,0.018704693593247515
oe_ft60_fold0_all_lr2e6_a02_v1,4,22.84120011329651,0.4884922845681662,0.5666666666666667,0.22499999999999998,1.3189759354970767,45.89013695710522,15,0.04688644615198252,22.84120011329651,0.4884922845681662,-0.43333333333333335,-0.01666666666666669,0.0825315166191034,4.636894468347009,-0.0935316715143522
oe_ft60_fold0_all_lr2e6_a02_v1,4,43.1421012878418,0.8474950409769515,0.39166666666666666,0.13333333333333333,0.9835925788588118,202.90760420907512,18,0.36704777544894784,43.1421012878418,0.8474950409769515,-0.6083333333333334,0.075,-0.21212680780011528,-8.039130879891076,0.2608241540665754
oe_ft60_fold0_all_lr2e6_a02_v1,4,23.361552238464355,0.452171943257356,0.44166666666666665,0.09166666666666667,1.0060093476697989,106.22388035464417,21,0.28467569062845943,23.361552238464355,0.452171943257356,-0.5583333333333333,0.07500000000000001,-0.11954650113877974,-3.564519956103851,0.23921163635764645
oe_ft60_fold0_all_lr2e6_a02_v1,4,5.881634473800659,0.2648113574715257,0.725,0.2583333333333333,1.2732758830692887,19.968180371960607,24,0.10461706438656299,5.881634473800659,0.2648113574715257,-0.275,-0.058333333333333404,0.14824282496373775,0.5474777166571876,-0.1774048779784625
oe_ft60_fold0_all_lr2e6_a02_v1,4,9.05752968788147,0.5198723875298056,0.425,0.35000000000000003,0.98894305362336,40.375231269191715,27,0.4671146553558356,9.05752968788147,0.5198723875298056,-0.575,-0.05833333333333324,-0.012480348288820609,2.5683488278950932,0.0124452353871225
oe_ft60_fold0_all_lr2e6_a02_v1,4,17.21775794029236,0.41522494660151166,0.6416666666666667,0.08333333333333334,1.109008540242658,74.49170279188225,30,0.2804864525784303,17.21775794029236,0.41522494660151166,-0.3583333333333333,0.02500000000000001,-0.006707530548203833,-0.5120376630445804,0.05291994264886296
oe_ft60_fold0_all_lr2e6_a02_v1,4,10.88884699344635,0.35529956775185634,0.725,0.06666666666666667,1.2688873081488625,405.2828882532147,33,0.03149176713241611,10.88884699344635,0.35529956775185634,-0.275,0.01666666666666667,0.017981066006722113,0.6696462754997583,-0.0058161688150735885
oe_ft60_fold0_all_lr2e6_a02_v1,4,36.57010197639465,0.4708029438217273,0.475,0.20833333333333331,1.0876783851681653,61.6609222883817,36,0.34011395759377105,36.57010197639465,0.4708029438217273,-0.525,0.09166666666666665,-0.03554079746767247,-1.9291390417115153,0.15805028239253863
oe_ft60_fold0_all_lr2e6_a02_v1,4,25.053288459777832,0.34799135533324377,0.7,0.26666666666666666,1.0806903290142567,51.1518146825401,39,0.30006550324999126,25.053288459777832,0.34799135533324377,-0.30000000000000004,0.04166666666666666,0.041959196075947336,-0.6901123606577002,-0.048240676764358725
oe_ft60_fold0_all_lr2e6_a02_v1,4,23.20216178894043,0.2015448093925831,0.7333333333333334,0.21666666666666665,1.097040850758361,35.13116499960972,42,0.13389595220061024,23.20216178894043,0.2015448093925831,-0.2666666666666666,0.04999999999999996,-0.04785161209869737,-2.3909976808628457,0.04876237491326872
oe_ft60_fold0_all_lr2e6_a02_v1,4,6.683592438697815,0.30705744763360177,0.7,0.0,1.615320530951522,444.0974975668638,45,-0.35525008899093813,6.683592438697815,0.30705744763360177,-0.30000000000000004,-0.016666666666666666,0.1411785520211668,-0.1304566002197589,-0.08031318497826312
oe_ft60_fold0_all_lr2e6_a02_v1,4,1.8278054296970367,0.6532186768517891,0.14166666666666666,0.049999999999999996,1.5786682403868513,18.18473903588637,48,-0.07501643430182321,1.8278054296970367,0.6532186768517891,-0.8583333333333334,-0.08333333333333334,0.4058122310447787,1.4129431236255066,-0.2899002571659868
oe_ft60_fold0_all_lr2e6_a02_v1,4,3.192027986049652,0.2832327180525823,0.45,0.20833333333333331,1.2299774019350613,17.753796501289948,51,0.21903078772294188,3.192027986049652,0.2832327180525823,-0.55,-0.01666666666666669,0.038810049199007324,0.7755450918647604,0.01300871789281044
oe_ft60_fold0_all_lr2e6_a02_v1,4,2.2724055647850037,0.7118926838101768,0.06666666666666667,0.14166666666666666,1.3538649876549023,17.082794446295445,54,0.2833169268369901,2.2724055647850037,0.7118926838101768,-0.9333333333333333,0.024999999999999994,0.20824161696656218,0.21076141731175824,0.07791420063568752
oe_ft60_fold0_all_lr2e6_a02_v1,4,32.39313888549805,0.4555558607498734,0.6499999999999999,0.175,1.0629983839449557,141.94874993758685,57,0.206618998304229,32.39313888549805,0.4555558607498734,-0.3500000000000001,0.075,-0.22563836551141248,-7.192867591264388,0.2802792814614534
oe_ft60_fold1_all_lr2e6_a02_v1,4,33.158408641815186,0.3898443898243589,0.47500000000000003,0.475,0.7559190238237306,35.62558531587769,1,0.6758267908013391,33.158408641815186,0.3898443898243589,-0.5249999999999999,0.15833333333333327,-0.2034608409071046,-3.570112828377404,0.2702983320782788
oe_ft60_fold1_all_lr2e6_a02_v1,4,15.357442617416382,0.6837348291667131,0.35000000000000003,0.025,1.3933202303405565,92.5121681544027,4,-0.19705451935073198,15.357442617416382,0.6837348291667131,-0.6499999999999999,-0.07500000000000001,0.03408113014333214,2.2502782986219643,-0.134561236440929
oe_ft60_fold1_all_lr2e6_a02_v1,4,3.533140778541565,0.5775197033539241,0.4,0.16666666666666666,1.2540658149631776,23.549448553276903,7,0.19917743296328205,3.533140778541565,0.5775197033539241,-0.6,-0.09166666666666665,0.16983895890621215,2.1887943602007454,-0.08947625660514796
oe_ft60_fold1_all_lr2e6_a02_v1,4,6.914221167564392,0.537951909271549,0.5666666666666668,0.21666666666666667,1.1168897267254174,123.36189408821816,10,0.2952187339230206,6.914221167564392,0.537951909271549,-0.43333333333333324,0.0,0.0051096596500535,-0.713914355551978,0.10713507641528111
oe_ft60_fold1_all_lr2e6_a02_v1,4,13.75514131784439,0.2983065482282736,0.7083333333333334,0.23333333333333334,1.163459212478753,29.99312418225385,13,0.2612442801821964,13.75514131784439,0.2983065482282736,-0.29166666666666663,-0.008333333333333304,0.01102641310766228,0.7533062287305015,0.04665453653491189
oe_ft60_fold1_all_lr2e6_a02_v1,4,50.942522048950195,0.7133086346220217,0.425,0.175,0.9859412907312055,64.84034286475907,16,0.45296172593300404,50.942522048950195,0.7133086346220217,-0.575,0.08333333333333333,-0.13516164614094772,-10.976423960067663,0.3565132977502583
oe_ft60_fold1_all_lr2e6_a02_v1,4,35.62340450286865,0.5482326166958779,0.275,0.35000000000000003,0.7880157028687929,94.52051207245015,19,0.6475842043002158,35.62340450286865,0.5482326166958779,-0.725,0.20833333333333337,-0.2426653798270879,-14.507138944228473,0.42785721368195007
oe_ft60_fold1_all_lr2e6_a02_v1,4,9.779162168502808,0.5849995547597527,0.4916666666666667,0.25,1.162031425555566,47.705645744964244,22,0.24674169336756313,9.779162168502808,0.5849995547597527,-0.5083333333333333,0.033333333333333326,0.028366715050638813,0.1943022450070231,-0.08734066991655676
oe_ft60_fold1_all_lr2e6_a02_v1,4,32.760178089141846,0.44048535735862493,0.39166666666666666,0.19166666666666665,1.1383156809613526,129.94871218585993,25,0.34799625971937803,32.760178089141846,0.44048535735862493,-0.6083333333333334,-0.09999999999999998,0.14692378370476677,4.525774665584947,-0.09741366984776112
oe_ft60_fold1_all_lr2e6_a02_v1,4,25.798686981201172,0.5046727328667295,0.4083333333333333,0.25,1.2115129698143041,66.90567416651282,28,0.3330639444434669,25.798686981201172,0.5046727328667295,-0.5916666666666667,0.024999999999999994,0.060708051449769984,-0.3468319648118552,0.14136702414460592
oe_ft60_fold1_all_lr2e6_a02_v1,4,16.936891436576843,0.4508719866992612,0.5916666666666668,0.0,1.6425352787291916,632.0980261137611,31,-0.3045908021130612,16.936891436576843,0.4508719866992612,-0.4083333333333332,0.0,0.09655276374879018,-3.775390966615305,0.044607211392410084
oe_ft60_fold1_all_lr2e6_a02_v1,4,17.598888516426086,0.32112567109715784,0.6416666666666667,0.275,1.0428725864464554,40.35003579664126,34,0.3771114901351956,17.598888516426086,0.32112567109715784,-0.3583333333333333,-0.033333333333333326,0.07336556155902585,-0.5023104682588126,-0.021574967421715052
oe_ft60_fold1_all_lr2e6_a02_v1,4,8.934978425502777,0.15943515309099102,0.8416666666666667,0.125,1.1730179616251462,25.662555794019422,37,0.13956555173774113,8.934978425502777,0.15943515309099102,-0.15833333333333333,0.03333333333333334,0.009431238492388472,-1.1117531228354203,0.032739085918971914
oe_ft60_fold1_all_lr2e6_a02_v1,4,21.056493282318115,0.5855195980149361,0.36666666666666664,0.21666666666666667,1.0644848104514515,88.5544006415501,40,0.4759914303384011,21.056493282318115,0.5855195980149361,-0.6333333333333333,0.06666666666666668,-0.033720738587316834,-5.980765247524957,0.24627250914178128
oe_ft60_fold1_all_lr2e6_a02_v1,4,6.578183233737946,0.8773882361049593,0.24166666666666664,0.275,1.0562219935246835,16.105271937960246,43,0.45869202438220574,6.578183233737946,0.8773882361049593,-0.7583333333333333,0.02500000000000005,-0.07944392953014745,0.15287593789533993,0.21879568329005775
oe_ft60_fold1_all_lr2e6_a02_v1,4,25.496798038482666,0.45384258261125926,0.2833333333333333,0.008333333333333333,1.3537945540629086,233.70381614002324,46,-0.3291876409213227,25.496798038482666,0.45384258261125926,-0.7166666666666667,0.0,0.2031872318700474,9.07067094413739,-0.30968085465112866
oe_ft60_fold1_all_lr2e6_a02_v1,4,38.91308522224426,0.5882244759698261,0.45,0.1,1.362268995348261,173.32587530829073,49,-0.13538968421252093,38.91308522224426,0.5882244759698261,-0.55,0.05833333333333334,0.015724359496304796,-0.8794190653792953,0.06251933146198527
oe_ft60_fold1_all_lr2e6_a02_v1,4,42.766504764556885,0.5578839143861872,0.3666666666666667,0.2833333333333333,0.7980920545413227,58.22657383819184,52,0.5828867637090733,42.766504764556885,0.5578839143861872,-0.6333333333333333,0.20833333333333331,-0.29765588527993814,-23.733620852604773,0.4533794906310551
